Close,High,Low,Open,Volume
RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
222.62957763671875,227.20926193421207,221.7530789750696,225.03994164259063,16832997
225.08375549316406,225.73016628052346,222.56383291911578,223.1225967695215,14030979
227.29690551757812,228.21722763598328,224.1086603327633,225.24809979968094,12708074
229.60867309570312,230.5728040834198,226.93535360520687,227.23117666128962,15333442
225.5220184326172,229.40049801845998,224.0319765323896,229.40049801845998,16806372
223.59373474121094,226.0698340799834,222.55289801220715,225.6973199355206,18070240
227.06680297851562,228.3267568244063,223.5498675977784,224.3387045778803,15871250
229.43336486816406,230.46324569087028,228.48017511967453,228.48017511967453,14453294
229.02796936035156,231.39450978763205,226.28892945213528,228.1076618977725,30833349
226.67242431640625,229.26903823761157,224.6017067004156,227.6913493219676,12381116
226.8039093017578,228.37064244973172,224.66745633882323,227.88856958671448,8632568
225.0289764404297,228.41442714847713,223.98813980814438,225.99312200278408,10259495
226.51902770996094,227.16543852512137,224.07579610066784,226.15746945215102,6990781
227.28594970703125,229.64153434076175,223.96623411227816,226.77100931057169,8789163
227.08872985839844,231.05485601013723,225.96024632936232,226.99011243039857,13411752
227.95428466796875,229.093738824583,226.35468405429123,227.23118275097076,10308361
229.51007080078125,231.7122734967784,227.46126489047506,227.9542935982562,11164859
233.59669494628906,234.4403259570733,230.63853772971424,230.63853772971424,16038542
233.3118438720703,233.76104904769346,231.26303822784993,233.54191707973482,19065716
227.29690551757812,234.2869537176954,226.96821486748303,234.2869537176954,21687934
228.14053344726562,230.51801515545162,226.7929178903452,228.1953127836454,11380697
227.65847778320312,229.53197511028492,225.54393673059408,227.6694336513031,11705087
222.82676696777344,228.86362509516744,221.8187979687433,228.86362509516744,61157544
222.83775329589844,224.36066286940812,220.76703568084287,222.49812137908302,26429236
223.3745880126953,224.80985052776592,222.62957440025272,223.0459119898499,14502641
218.40049743652344,223.33076953535365,217.14052877213814,222.191330042699,61949033
215.33277893066406,218.80589157120033,214.48914781735994,217.68834912321512,23479680
216.26400756835938,217.45822619416603,214.30284908257335,214.5219663983822,10620873
213.82083129882812,218.01704599332163,213.15250868657048,216.49413637518657,17571826
214.3248291015625,215.55191571571044,213.2073011802262,213.43737443513064,13546285
213.7003173828125,215.49712372145245,212.74712755663782,214.74115415809237,21665684
212.31980895996094,214.03992401484658,211.89251550624383,213.20726346942527,14748329
215.42042541503906,216.0558804020642,213.16345804197547,213.6455308732115,15347096
215.29989624023438,215.77101317120005,214.30288304067054,215.4204107830258,7248302
213.733154296875,214.9054613274706,212.54987677188865,212.94430261355078,12339923
217.5458984375,217.85267734265813,213.65646323798853,213.86462471223183,12786216
214.3357391357422,217.0528672730645,213.64550489130477,216.7022649037138,14648291
213.8536834716797,215.28894603739437,212.79093503899387,214.08375669578973,9327335
212.36363220214844,215.4204069516321,211.7500890042506,214.79590788640263,12157600
212.67044067382812,213.09771955914943,211.2570897096268,211.65151561571318,8228838
208.4303741455078,212.96623520043997,207.20328765943657,212.92241172788937,9134784
204.7052764892578,209.1534905969558,204.080777378384,208.60568256300877,18544619
203.7849578857422,206.1295868438345,202.83176808685087,205.39551441143428,18365734
206.0747833251953,206.85266451230396,203.3576405355201,203.3576405355201,12283217
208.4303741455078,208.78097655323984,206.22818614053125,208.1345657057913,9240115
207.47718811035156,208.69333337757857,206.8746007245696,208.16743707014535,14190024
213.57974243164062,214.06181517574183,207.89348692636446,207.95922212410667,13401594
212.26502990722656,215.06980508750934,211.45426646808104,213.95227736233943,9633652
209.8875274658203,213.20725757028876,209.59171905573427,212.33075895241925,23332727
208.9562530517578,211.69530762215885,208.56184183162978,209.90944275505268,9042808
209.5369415283203,209.7341617778392,207.09372447741254,209.15348615183603,10253825
210.28196716308594,210.99411319495303,209.44929195850835,210.35865823742105,8643295
209.2191925048828,211.0159984745846,208.7261638900718,210.5777491917165,8672842
209.27398681640625,210.5668083974471,208.51800272683198,209.75605959933486,18954268
209.06582641601562,209.92039868721676,207.9811516783498,209.92039868721676,12135516
212.80189514160156,213.96324640773136,209.525988208508,210.3586634336542,15643495
214.01800537109375,215.70526739680625,212.17737583485157,213.42637392632568,16316760
214.98214721679688,215.49708758376502,211.02696228306516,212.527959916766,10214469
213.91941833496094,215.92440065114968,212.3965088291743,214.94929916254821,10923848
215.7490997314453,216.16542269416254,213.3716033603493,214.7411306723193,11129082
213.9303741455078,215.54093059324074,211.90348009426714,214.9602549728195,9372207
213.6235809326172,214.44530021688112,212.5717884400618,214.08374197652589,10534878
216.9761962890625,217.5020925781057,212.11165927224468,213.02101093962258,10758608
216.29690551757812,217.84172669278004,214.67539327108142,217.83077082545222,13933068
214.85069274902344,216.03395570592608,214.10566449665765,215.8367500888845,12788710
214.8397216796875,215.17935355167174,212.54987237387576,214.73016301130548,9837526
208.4851531982422,211.4323694871628,204.52998241472275,211.4323694871628,24985097
209.40548706054688,210.00807446823848,206.0857710702121,206.0857710702121,9163399
209.87657165527344,210.698290938163,209.26302847352994,209.5698073780646,7604977
211.87062072753906,212.31982595189274,210.3586670311757,210.79691638730924,7523987
212.36363220214844,214.19332055583646,211.90347114689354,212.9881312673779,12758283
213.3058624267578,214.03992015284405,212.54987833905426,213.15248028671834,6610193
216.209228515625,217.7211819808993,213.7550559001002,213.7550559001002,7803505
217.61163330078125,219.75904175156415,214.8068581997706,216.07776803203262,11359882
216.4722137451172,219.23316563138806,216.08874373589626,217.48018286074938,12029091
214.39051818847656,216.7132204856403,213.9413130172721,216.2749858086854,7140617
217.4801788330078,218.0170309850437,215.94631345185854,217.15148817014477,8266601
219.86863708496094,220.2192248656451,217.15149402069494,218.08277206779184,9767494
221.0409393310547,222.78296620969223,220.03297022927867,220.2630434552522,14915296
220.19732666015625,222.21326503227579,218.7401522251646,220.89853151926718,10758372
221.7969207763672,223.72521214043303,219.89055577661495,221.0957305654922,13992989
220.49310302734375,227.61462103376635,219.50704578784985,225.2590366000142,32106850
223.0240020751953,224.15248568416064,218.09371541901248,220.43834420441036,16649300
224.16342163085938,225.3247727391712,222.7500709647109,223.49509914435163,12265316
220.51504516601562,224.60170095195642,220.2192221024479,224.38256896445108,6711097
222.37759399414062,223.02400481294032,220.24112666535078,220.43834691041494,6899519
224.10865783691406,224.3277751829863,220.73414831611845,222.19132254947732,8241568
224.3934783935547,226.74906266461093,222.45424627532597,224.1634052129819,10516399
