Date,Close,High,Low,Open,Volume
2017-10-16 00:00:00+00:00,387.3098,394.0241,380.4629,388.2816,32009221
2017-10-17 00:00:00+00:00,386.2276,390.4903,383.0692,387.8399,13898844
2017-10-18 00:00:00+00:00,403.963,405.4649,386.5146,387.5748,36671941
2017-10-19 00:00:00+00:00,401.9311,407.2319,398.8831,404.5373,8014767
2017-10-23 00:00:00+00:00,415.1168,417.3034,401.5777,403.2563,27455320
2017-10-24 00:00:00+00:00,412.6872,418.6285,410.0147,418.6285,13857773
2017-10-25 00:00:00+00:00,415.183,417.8334,410.589,415.2714,10011782
2017-10-26 00:00:00+00:00,418.496,423.09,411.2516,415.2272,16840049
2017-10-27 00:00:00+00:00,410.7436,422.6041,408.9104,419.6445,11498547
2017-10-30 00:00:00+00:00,416.3315,417.6788,411.0749,412.5768,7823263
2017-10-31 00:00:00+00:00,415.6027,417.7671,411.7817,417.4138,9504986
2017-11-01 00:00:00+00:00,420.7709,423.09,417.7671,418.6506,17571371
2017-11-02 00:00:00+00:00,418.1425,422.5157,417.1045,420.8813,10277678
2017-11-03 00:00:00+00:00,417.5683,422.2727,415.2934,422.2727,4798537
2017-11-06 00:00:00+00:00,411.9142,416.3315,410.3682,416.3315,9757496
2017-11-07 00:00:00+00:00,400.5175,413.0185,398.9052,412.2896,20447574
2017-11-08 00:00:00+00:00,392.1688,400.2083,390.5344,398.6622,17752793
2017-11-09 00:00:00+00:00,397.7788,401.9311,394.0462,395.2388,15007224
2017-11-10 00:00:00+00:00,390.424,397.9775,388.3699,397.9775,13923102
2017-11-13 00:00:00+00:00,386.6251,393.9799,385.8521,390.932,9088619
2017-11-14 00:00:00+00:00,391.6829,395.3492,385.6312,386.5146,12481463
2017-11-15 00:00:00+00:00,390.3577,393.4056,387.8178,390.7111,15272059
2017-11-16 00:00:00+00:00,399.2586,400.2083,391.1528,391.1528,15160866
2017-11-17 00:00:00+00:00,402.8145,408.557,401.3126,405.9287,12219276
2017-11-20 00:00:00+00:00,406.768,408.314,399.7666,400.2966,9231195
2017-11-21 00:00:00+00:00,411.9362,415.0725,408.822,409.3963,13082246
2017-11-22 00:00:00+00:00,411.1412,414.6308,407.9165,414.1007,11058315
2017-11-23 00:00:00+00:00,418.3193,419.6003,409.3301,411.2516,16031638
2017-11-24 00:00:00+00:00,420.1304,423.841,418.496,419.6445,13987125
2017-11-27 00:00:00+00:00,420.2408,422.9575,416.9941,418.4297,10237135
2017-11-28 00:00:00+00:00,416.707,420.2408,414.3879,419.5782,10153618
2017-11-29 00:00:00+00:00,417.8776,419.6445,415.6689,416.0444,8038351
2017-11-30 00:00:00+00:00,407.0772,415.8677,406.1717,415.8677,20637767
2017-12-01 00:00:00+00:00,402.0194,411.362,400.9593,408.3582,11114967
2017-12-04 00:00:00+00:00,398.2647,403.6538,396.3873,403.5213,10103208
2017-12-05 00:00:00+00:00,403.6096,406.7238,395.5481,398.0217,18306627
2017-12-06 00:00:00+00:00,409.3301,410.9424,401.4452,401.9753,24078081
2017-12-07 00:00:00+00:00,411.4945,413.4602,407.7177,410.8319,12095301
2017-12-08 00:00:00+00:00,406.8343,413.8799,405.973,412.5106,12224184
2017-12-11 00:00:00+00:00,404.6918,409.0429,403.5433,407.4747,10792248
2017-12-12 00:00:00+00:00,404.4489,410.3681,401.0917,404.6035,15782031
2017-12-13 00:00:00+00:00,404.0293,408.5791,402.2844,405.0232,9147866
2017-12-14 00:00:00+00:00,407.0551,408.557,401.4231,405.9508,10983157
2017-12-15 00:00:00+00:00,406.2821,412.113,405.3766,411.2516,24408414
2017-12-18 00:00:00+00:00,406.8343,411.9805,381.0593,402.8367,18581421
2017-12-19 00:00:00+00:00,409.0209,409.4847,406.3926,407.9828,8891691
2017-12-20 00:00:00+00:00,405.5753,409.6613,405.0673,408.9988,10443493
2017-12-21 00:00:00+00:00,403.2784,408.1374,401.9753,405.7079,9071450
2017-12-22 00:00:00+00:00,406.5693,407.4527,401.6661,404.0293,10658428
2017-12-26 00:00:00+00:00,410.7215,414.7413,405.5753,408.5349,11596338
2017-12-27 00:00:00+00:00,408.049,414.1228,405.9508,412.1351,9520350
2017-12-28 00:00:00+00:00,408.2478,412.7534,405.995,408.7116,15511891
2017-12-29 00:00:00+00:00,406.8564,411.8259,405.73,409.2638,11089700
2018-01-01 00:00:00+00:00,401.8648,407.5852,400.8709,407.5852,9453202
2018-01-02 00:00:00+00:00,402.4832,406.1938,400.385,403.3004,9499419
2018-01-03 00:00:00+00:00,404.0956,409.0429,403.3225,408.6012,13507800
2018-01-04 00:00:00+00:00,406.5251,407.1877,404.4931,405.5753,9008932
2018-01-05 00:00:00+00:00,407.8282,409.4405,406.503,407.1877,7441284
2018-01-08 00:00:00+00:00,410.1694,411.2516,407.9386,409.0871,8827020
2018-01-09 00:00:00+00:00,415.6468,416.9499,408.1595,409.9926,14294571
2018-01-10 00:00:00+00:00,416.2652,418.496,413.2394,416.5523,11727682
2018-01-11 00:00:00+00:00,414.2333,416.3978,413.0185,416.0223,7849171
2018-01-12 00:00:00+00:00,419.2027,420.8813,414.4541,416.5524,15071161
2018-01-15 00:00:00+00:00,419.269,423.3992,417.5242,419.6445,11120925
2018-01-16 00:00:00+00:00,407.6956,418.6285,406.3925,418.6285,10825151
2018-01-17 00:00:00+00:00,408.3803,410.3681,400.65,409.0429,13204016
2018-01-18 00:00:00+00:00,406.2601,410.6332,404.2281,410.3682,9381821
2018-01-19 00:00:00+00:00,411.3841,412.7535,407.3202,407.7177,9973533
2018-01-22 00:00:00+00:00,429.1417,430.3785,415.2271,418.761,45700733
2018-01-23 00:00:00+00:00,434.332,437.7333,430.6877,430.6877,22526810
2018-01-24 00:00:00+00:00,426.8668,433.6694,425.2324,433.6694,14289485
2018-01-25 00:00:00+00:00,426.668,429.3626,422.3611,427.5515,13669901
2018-01-29 00:00:00+00:00,426.0496,431.7037,423.7526,426.8005,9897064
2018-01-30 00:00:00+00:00,419.8212,426.6238,419.2027,426.6238,9182956
2018-01-31 00:00:00+00:00,424.636,426.0496,415.9118,419.6445,12551686
2018-02-01 00:00:00+00:00,416.9278,429.6276,413.7253,425.4974,16524809
2018-02-02 00:00:00+00:00,399.4795,416.972,397.9997,413.0185,28965593
2018-02-05 00:00:00+00:00,398.5077,403.0796,389.5185,394.9076,19191099
2018-02-06 00:00:00+00:00,394.0683,396.6745,384.7477,387.3981,24062503
2018-02-07 00:00:00+00:00,395.0843,399.9433,393.1406,398.6844,15532284
2018-02-08 00:00:00+00:00,399.5678,402.2624,394.1787,396.6303,13825894
2018-02-09 00:00:00+00:00,396.6083,398.4414,391.3737,392.6989,11580639
2018-02-12 00:00:00+00:00,404.4048,405.5974,398.4635,398.8831,11877059
2018-02-14 00:00:00+00:00,412.4222,416.3315,406.8343,407.7177,22247829
2018-02-15 00:00:00+00:00,413.3056,417.7671,409.9926,414.1891,13363743
2018-02-16 00:00:00+00:00,406.9668,416.3757,405.5532,415.0505,9628162
2018-02-19 00:00:00+00:00,409.4847,411.6933,403.5434,406.8343,8941900
2018-02-20 00:00:00+00:00,406.8785,410.6111,405.8625,410.3682,8458450
2018-02-21 00:00:00+00:00,410.5227,411.9142,407.3423,410.8099,11917390
2018-02-22 00:00:00+00:00,408.3141,411.2516,406.3926,407.276,11196908
2018-02-23 00:00:00+00:00,412.6872,414.3437,407.6073,408.7779,10610664
2018-02-26 00:00:00+00:00,414.6529,417.3917,413.7253,414.7854,8435611
2018-02-27 00:00:00+00:00,419.8654,422.2065,414.4983,414.7854,14021366
2018-02-28 00:00:00+00:00,421.6544,422.7808,416.6407,417.8555,56650480
2018-03-01 00:00:00+00:00,418.9377,424.0176,417.8554,419.534,8956590
2018-03-05 00:00:00+00:00,408.2036,419.7107,407.0993,416.5524,12325694
2018-03-06 00:00:00+00:00,402.3507,413.5486,399.8108,410.3682,16019726
2018-03-07 00:00:00+00:00,393.0302,401.644,392.2793,401.644,15853546
2018-03-08 00:00:00+00:00,402.6158,403.9631,394.5984,396.5199,13283967
2018-03-09 00:00:00+00:00,403.3446,406.1054,402.4391,404.1397,10638527
2018-03-12 00:00:00+00:00,410.9424,412.1792,405.3103,406.3925,8315150
2018-03-13 00:00:00+00:00,411.6271,413.4603,406.9889,411.6492,11148731
2018-03-14 00:00:00+00:00,410.3902,411.7154,406.0392,410.2798,14724464
2018-03-15 00:00:00+00:00,402.7703,410.5669,401.9752,408.6012,12711836
2018-03-16 00:00:00+00:00,397.58,401.8427,391.3958,401.5335,30814962
2018-03-19 00:00:00+00:00,395.5702,400.6059,394.0241,397.9997,12630833
2018-03-20 00:00:00+00:00,393.0523,399.3249,391.8376,394.5984,15192983
2018-03-21 00:00:00+00:00,396.1886,398.596,394.5984,395.283,14715126
2018-03-22 00:00:00+00:00,401.1581,402.8367,395.6806,395.7911,22129723
2018-03-23 00:00:00+00:00,394.8634,397.5579,392.7431,393.4056,23469999
2018-03-26 00:00:00+00:00,398.0438,399.4574,394.2449,394.8854,13227705
2018-03-27 00:00:00+00:00,397.4695,402.3065,396.2327,400.7384,15179544
2018-03-28 00:00:00+00:00,389.916,395.7248,388.7233,395.7027,19160609
2018-04-02 00:00:00+00:00,394.4437,397.9776,391.5946,394.4658,12494499
2018-04-03 00:00:00+00:00,397.3591,398.3089,391.0424,393.5823,13922126
2018-04-04 00:00:00+00:00,395.3051,402.7704,394.0462,399.6341,14214534
2018-04-05 00:00:00+00:00,401.1801,401.9752,399.104,399.8108,8527915
2018-04-06 00:00:00+00:00,402.4169,405.7299,399.7666,401.0917,9664888
2018-04-09 00:00:00+00:00,404.6256,405.9508,403.1016,403.1016,7813897
2018-04-10 00:00:00+00:00,405.0895,408.1153,403.8085,405.6858,8455132
2018-04-11 00:00:00+00:00,411.1854,412.0247,404.6478,407.1877,13140816
2018-04-12 00:00:00+00:00,410.2356,413.7474,408.2478,410.7436,10822592
2018-04-13 00:00:00+00:00,414.7192,415.9781,410.2356,412.0025,12616816
2018-04-16 00:00:00+00:00,413.924,415.2271,410.1472,412.7755,8934275
2018-04-17 00:00:00+00:00,417.1045,418.4077,413.4603,415.2272,9599816
2018-04-18 00:00:00+00:00,414.3437,418.8494,413.0406,417.5463,7360987
2018-04-19 00:00:00+00:00,416.2431,417.4358,413.0185,414.8296,9802587
2018-04-20 00:00:00+00:00,409.8822,416.0444,406.9226,414.3437,7326696
2018-04-23 00:00:00+00:00,413.4603,417.1487,410.1473,410.8099,7674482
2018-04-24 00:00:00+00:00,428.5012,430.997,413.0185,413.3719,19921115
2018-04-25 00:00:00+00:00,428.7,433.6915,425.63,430.0914,14079382
2018-04-26 00:00:00+00:00,430.8424,436.4303,425.0557,429.8043,34096999
2018-04-27 00:00:00+00:00,440.0966,446.5901,435.3259,437.2254,25518647
2018-04-30 00:00:00+00:00,425.5195,438.4622,424.0617,433.7798,19406069
2018-05-02 00:00:00+00:00,429.6718,432.543,426.2925,427.1539,13381914
2018-05-03 00:00:00+00:00,424.7686,431.9688,423.7305,431.9688,8634812
2018-05-04 00:00:00+00:00,421.3893,426.1379,419.6444,425.3207,8302649
2018-05-07 00:00:00+00:00,428.9208,429.9147,422.4495,423.5538,7683268
2018-05-08 00:00:00+00:00,427.1981,433.7799,426.3588,431.7921,10792648
2018-05-09 00:00:00+00:00,431.4387,434.7959,425.0557,426.668,9831044
2018-05-10 00:00:00+00:00,433.4044,434.9283,430.3564,432.8964,8781584
2018-05-11 00:00:00+00:00,436.9824,437.8879,431.9025,433.4486,8774740
2018-05-14 00:00:00+00:00,435.8118,438.1751,431.4387,438.1751,5642499
2018-05-15 00:00:00+00:00,432.4326,441.731,431.4166,434.2437,10501479
2018-05-16 00:00:00+00:00,422.3611,430.246,420.7267,430.246,18840763
2018-05-17 00:00:00+00:00,417.5905,424.0618,415.8898,423.7747,10353948
2018-05-18 00:00:00+00:00,412.5105,421.1905,411.6933,417.7008,11440117
2018-05-21 00:00:00+00:00,411.4062,413.3277,407.3202,411.1412,14491208
2018-05-22 00:00:00+00:00,409.3742,412.5768,408.6012,412.2013,11310073
2018-05-23 00:00:00+00:00,402.9691,409.043,401.5998,409.043,9991028
2018-05-24 00:00:00+00:00,404.5593,406.8342,402.0414,403.7421,11632489
2018-05-25 00:00:00+00:00,406.7459,407.8944,403.941,404.6256,17782410
2018-05-28 00:00:00+00:00,406.5693,409.4847,405.5533,408.5571,11369679
2018-05-29 00:00:00+00:00,405.2662,409.9264,403.9189,407.0552,17878384
2018-05-30 00:00:00+00:00,404.6698,407.8061,400.4733,404.1176,13105124
2018-05-31 00:00:00+00:00,406.9889,407.4086,403.9851,406.8343,37080158
2018-06-01 00:00:00+00:00,411.0529,413.3499,405.7079,406.3926,19174278
2018-06-04 00:00:00+00:00,415.6027,416.9941,411.0528,412.3118,12250151
2018-06-05 00:00:00+00:00,418.6064,421.8532,415.6689,416.4641,17436812
2018-06-06 00:00:00+00:00,421.5881,422.2948,416.3977,418.3193,9164022
2018-06-07 00:00:00+00:00,429.0754,431.1295,421.6102,421.8089,14999572
2018-06-08 00:00:00+00:00,434.818,435.7897,424.3268,426.8668,14289325
2018-06-11 00:00:00+00:00,434.067,441.7089,432.4767,436.0327,15018718
2018-06-12 00:00:00+00:00,440.4721,441.731,433.0289,434.3983,16285583
2018-06-13 00:00:00+00:00,442.8354,444.3373,437.0929,441.7311,12962502
2018-06-14 00:00:00+00:00,445.2428,446.9435,436.1652,440.6046,11997529
2018-06-15 00:00:00+00:00,448.0036,452.1117,441.3997,444.3814,24705890
2018-06-18 00:00:00+00:00,448.5999,450.7644,444.8231,445.6183,12363932
2018-06-19 00:00:00+00:00,439.9862,448.2687,438.926,447.8711,13881382
2018-06-20 00:00:00+00:00,450.2343,451.8466,439.4561,439.9641,15735681
2018-06-21 00:00:00+00:00,455.8444,457.6334,451.1399,452.0896,22988909
2018-06-22 00:00:00+00:00,447.2527,454.6296,445.4636,454.2762,35370008
2018-06-25 00:00:00+00:00,443.6967,449.0196,442.747,446.7668,11369371
2018-06-26 00:00:00+00:00,432.4326,444.3814,430.7982,444.3814,17649122
2018-06-27 00:00:00+00:00,429.4979,438.1915,428.0972,435.1232,19595831
2018-06-28 00:00:00+00:00,420.204,430.6763,418.1362,427.7859,18770484
2018-06-29 00:00:00+00:00,432.4328,433.7891,422.005,422.0495,17425606
2018-07-02 00:00:00+00:00,427.1633,432.3883,425.5625,432.3883,14570004
2018-07-03 00:00:00+00:00,431.9215,435.101,427.0522,429.12,11084063
2018-07-04 00:00:00+00:00,440.2815,441.1264,431.7881,432.1438,10938521
2018-07-05 00:00:00+00:00,428.8976,448.4192,426.274,443.3498,40946479
2018-07-06 00:00:00+00:00,434.7007,437.1242,428.8976,429.0087,20039239
2018-07-09 00:00:00+00:00,443.3943,444.6839,437.3466,438.9475,11309207
2018-07-10 00:00:00+00:00,456.1122,457.3573,444.6838,445.9067,22846197
2018-07-11 00:00:00+00:00,461.9377,462.8715,452.6215,455.801,18953870
2018-07-12 00:00:00+00:00,481.3036,488.7076,463.6274,464.4056,52736376
2018-07-13 00:00:00+00:00,489.0634,493.1544,480.2586,480.481,39301408
2018-07-16 00:00:00+00:00,478.5688,493.11,477.168,489.0633,14427529
2018-07-17 00:00:00+00:00,485.7504,487.3512,475.6338,479.5026,14150770
2018-07-18 00:00:00+00:00,485.8394,491.1978,479.0579,488.4408,10241565
2018-07-19 00:00:00+00:00,491.309,495.8225,483.0823,486.1729,11885426
2018-07-20 00:00:00+00:00,501.8925,506.2726,494.444,495.111,17538801
2018-07-23 00:00:00+00:00,498.1793,502.4038,494.9776,502.4038,12779803
2018-07-24 00:00:00+00:00,494.0216,501.0476,492.4429,498.9353,9775749
2018-07-25 00:00:00+00:00,495.8892,499.38,491.0199,493.5991,13014255
2018-07-26 00:00:00+00:00,493.8881,498.713,492.6208,493.6436,14053674
2018-07-27 00:00:00+00:00,502.426,505.7834,494.5551,497.8235,14610585
2018-07-30 00:00:00+00:00,512.009,514.6327,501.6034,502.4928,30344461
2018-07-31 00:00:00+00:00,527.395,529.3516,510.119,511.8311,30350826
2018-08-01 00:00:00+00:00,530.2188,534.9102,527.1282,529.3516,21227054
2018-08-02 00:00:00+00:00,519.5463,529.8408,518.4791,529.8408,13668930
2018-08-03 00:00:00+00:00,523.3707,526.2834,520.08,522.5035,14536058
2018-08-06 00:00:00+00:00,530.33,531.8419,522.6592,523.2595,8785462
2018-08-07 00:00:00+00:00,526.5946,534.2432,523.3929,531.3527,8879612
2018-08-08 00:00:00+00:00,541.4915,543.626,526.9504,526.9504,17307566
2018-08-09 00:00:00+00:00,541.6027,547.7171,538.9568,543.1813,14976885
2018-08-10 00:00:00+00:00,535.4883,540.291,534.6435,538.5122,7833494
2018-08-13 00:00:00+00:00,528.1511,533.5984,525.9276,532.5312,10211072
2018-08-14 00:00:00+00:00,538.3343,541.2692,526.6391,529.1738,11592139
2018-08-16 00:00:00+00:00,533.9764,540.7356,531.6196,535.0659,13086024
2018-08-17 00:00:00+00:00,535.2881,540.4687,533.6428,537.6227,8379864
2018-08-20 00:00:00+00:00,549.1401,549.985,537.0225,537.1337,16639535
2018-08-21 00:00:00+00:00,554.6097,556.5218,545.6271,550.1851,15923396
2018-08-23 00:00:00+00:00,564.504,566.5273,550.6965,554.2095,17429373
2018-08-24 00:00:00+00:00,568.0837,569.1732,560.324,562.6363,14550512
2018-08-27 00:00:00+00:00,574.3092,576.2436,568.6395,568.9285,12188510
2018-08-28 00:00:00+00:00,586.538,588.3168,575.8656,576.3103,19018790
2018-08-29 00:00:00+00:00,575.5099,590.9849,573.7312,585.3374,24230135
2018-08-30 00:00:00+00:00,566.7273,576.8216,564.9486,575.243,21545859
2018-08-31 00:00:00+00:00,552.1418,564.7485,549.8961,564.7485,33479841
2018-09-03 00:00:00+00:00,546.5832,559.3679,545.2047,553.6314,26686176
2018-09-04 00:00:00+00:00,552.2751,557.9893,546.5165,549.2513,19333815
2018-09-05 00:00:00+00:00,545.6271,557.0332,537.4004,552.5197,22584608
2018-09-06 00:00:00+00:00,560.9242,562.8363,544.8934,547.0278,24487897
2018-09-07 00:00:00+00:00,568.5728,569.7956,557.8559,562.4806,23389269
2018-09-10 00:00:00+00:00,558.4562,567.8613,555.8993,566.9719,15440786
2018-09-11 00:00:00+00:00,550.3851,564.037,548.851,559.8569,23787332
2018-09-12 00:00:00+00:00,556.9666,559.7236,546.4498,556.6553,17642490
2018-09-14 00:00:00+00:00,557.2556,567.2387,554.8098,560.0348,17233514
2018-09-17 00:00:00+00:00,545.1379,556.1883,543.2258,556.1883,14773803
2018-09-18 00:00:00+00:00,541.2469,551.1412,540.0019,545.1824,16660044
2018-09-19 00:00:00+00:00,538.4009,544.293,534.0653,544.293,24642640
2018-09-21 00:00:00+00:00,541.4026,550.2518,526.2834,542.0696,41713856
2018-09-24 00:00:00+00:00,547.8727,551.3634,535.6216,540.0462,22098277
2018-09-25 00:00:00+00:00,547.228,553.6314,531.3972,549.4069,21250513
2018-09-26 00:00:00+00:00,556.4774,557.6113,545.6938,550.9633,13992341
2018-09-27 00:00:00+00:00,557.5223,561.6357,550.2962,558.0782,23642923
2018-09-28 00:00:00+00:00,559.3901,565.5046,554.6542,560.2573,24220992
2018-10-01 00:00:00+00:00,547.7171,559.2789,535.3994,559.2789,16039441
2018-10-03 00:00:00+00:00,535.8885,551.2301,533.6429,546.7388,16135428
2018-10-04 00:00:00+00:00,499.0464,529.3516,491.8203,528.9514,50774608
2018-10-05 00:00:00+00:00,466.4066,495.9559,461.6485,488.9299,47998260
2018-10-08 00:00:00+00:00,493.3323,496.7119,456.0455,466.9181,53983473
2018-10-09 00:00:00+00:00,484.7277,499.5134,480.7922,498.7797,24042005
2018-10-10 00:00:00+00:00,490.0861,496.2005,482.1707,486.4397,20784941
2018-10-11 00:00:00+00:00,483.7272,495.7114,463.8053,473.1437,28926389
2018-10-12 00:00:00+00:00,500.9586,502.048,489.9971,491.3534,19814528
2018-10-15 00:00:00+00:00,506.8285,510.008,497.2233,502.4483,19406012
2018-10-16 00:00:00+00:00,517.5231,519.1239,506.9395,509.6077,16358598
2018-10-17 00:00:00+00:00,511.9645,524.4379,506.9395,524.2823,27967162
2018-10-19 00:00:00+00:00,489.7303,494.0438,475.9229,489.1523,55606079
2018-10-22 00:00:00+00:00,472.5433,495.7336,470.1865,493.5991,28798142
2018-10-23 00:00:00+00:00,469.0081,473.4549,464.0943,468.1409,23128845
2018-10-24 00:00:00+00:00,465.0282,478.4576,458.647,477.9907,29869514
2018-10-25 00:00:00+00:00,458.3801,462.7603,451.9767,460.6925,30833933
2018-10-26 00:00:00+00:00,464.6502,470.0309,454.467,459.314,20085933
2018-10-29 00:00:00+00:00,483.7272,486.4175,465.1394,465.1394,16781215
2018-10-30 00:00:00+00:00,470.0309,482.7043,467.8519,482.7043,19263668
2018-10-31 00:00:00+00:00,471.9207,473.9663,465.584,470.9202,35999348
2018-11-01 00:00:00+00:00,469.6973,474.8779,466.9181,474.8779,20552752
2018-11-02 00:00:00+00:00,477.9907,480.7033,472.7657,474.4777,36739798
2018-11-05 00:00:00+00:00,484.8389,485.9061,473.5884,477.3459,16585905
2018-11-06 00:00:00+00:00,490.9755,494.4885,485.4169,486.4842,18886485
2018-11-07 00:00:00+00:00,493.9104,495.8225,492.1317,495.8225,2808599
2018-11-09 00:00:00+00:00,486.2396,495.2889,482.482,491.9315,23712291
2018-11-12 00:00:00+00:00,480.2586,488.6186,477.8351,488.1295,12690610
2018-11-13 00:00:00+00:00,488.9077,490.4863,475.8339,477.5904,14899604
2018-11-14 00:00:00+00:00,488.2407,494.7775,482.7044,491.3979,17034346
2018-11-15 00:00:00+00:00,487.7515,490.4863,483.149,487.796,14943663
2018-11-16 00:00:00+00:00,501.3366,502.4706,487.8627,488.2407,24131016
2018-11-19 00:00:00+00:00,511.3865,512.1424,502.9375,503.7824,15987574
2018-11-20 00:00:00+00:00,505.7834,514.0101,502.4927,509.163,12511640
2018-11-21 00:00:00+00:00,494.8887,509.3854,492.2873,505.8279,16422494
2018-11-22 00:00:00+00:00,490.4196,500.425,489.1967,495.6002,12670591
2018-11-26 00:00:00+00:00,493.4879,496.9342,487.9961,493.1544,13969873
2018-11-27 00:00:00+00:00,501.6923,502.4927,491.5758,492.6652,14896607
2018-11-28 00:00:00+00:00,512.5649,514.8328,500.8475,503.5822,17507771
2018-11-29 00:00:00+00:00,519.6132,524.6825,515.8333,516.278,27640198
2018-11-30 00:00:00+00:00,519.1907,527.3951,516.8561,521.303,23443212
2018-12-03 00:00:00+00:00,514.2547,522.4591,510.7194,522.4591,12182825
2018-12-04 00:00:00+00:00,512.4092,514.9439,507.9179,514.9439,11358720
2018-12-05 00:00:00+00:00,513.6765,515.2997,506.6283,508.6071,12729759
2018-12-06 00:00:00+00:00,499.6691,510.9417,497.2678,510.9417,12831451
2018-12-07 00:00:00+00:00,504.1826,505.5833,492.8653,502.2482,15779984
2018-12-10 00:00:00+00:00,484.8166,495.5112,481.6371,493.5991,20521072
2018-12-11 00:00:00+00:00,488.0628,490.0861,469.1415,474.033,29518062
2018-12-12 00:00:00+00:00,493.8214,495.1555,483.7048,488.7075,27572962
2018-12-13 00:00:00+00:00,492.2873,501.6034,486.9511,501.6034,20337275
2018-12-14 00:00:00+00:00,494.5774,495.778,485.5058,490.5307,15795834
2018-12-17 00:00:00+00:00,502.4483,503.8268,494.2661,496.245,11077711
2018-12-18 00:00:00+00:00,505.3388,506.495,498.2683,499.5134,12841994
2018-12-19 00:00:00+00:00,505.5166,510.1857,503.9157,507.6066,16118419
2018-12-20 00:00:00+00:00,501.8036,503.6045,496.334,498.4906,12609700
2018-12-21 00:00:00+00:00,489.2412,503.0486,487.3735,500.2693,18115814
2018-12-24 00:00:00+00:00,484.3274,490.5752,483.1712,489.5524,9065704
2018-12-26 00:00:00+00:00,488.4185,489.1523,473.8774,482.8377,15771193
2018-12-27 00:00:00+00:00,498.1349,501.1587,490.931,492.354,27294221
2018-12-28 00:00:00+00:00,500.5139,504.8273,498.5795,500.4917,16768547
2018-12-31 00:00:00+00:00,498.6018,504.2048,496.3561,502.9152,15799099
2019-01-01 00:00:00+00:00,498.4905,501.2921,493.6435,500.3805,9746670
2019-01-02 00:00:00+00:00,491.9982,501.1587,489.5969,495.6002,15628818
2019-01-03 00:00:00+00:00,485.9283,495.6446,484.7499,492.4874,16288287
2019-01-04 00:00:00+00:00,488.5519,491.1311,480.7477,487.9961,18516544
2019-01-07 00:00:00+00:00,491.2645,497.3567,489.5969,492.2651,12060290
2019-01-08 00:00:00+00:00,491.2201,493.5769,487.3735,491.4202,12304389
2019-01-09 00:00:00+00:00,493.9326,496.7119,488.5742,494.4885,12614237
2019-01-10 00:00:00+00:00,492.4874,494.0438,490.4863,492.5985,8925160
2019-01-11 00:00:00+00:00,488.2851,495.2889,484.0829,492.5319,14139060
2019-01-14 00:00:00+00:00,487.7293,489.3746,483.1045,486.9288,8994060
2019-01-15 00:00:00+00:00,502.3372,503.3822,491.3757,491.3757,22011407
2019-01-16 00:00:00+00:00,505.1164,509.1631,502.6484,504.7162,13961606
2019-01-17 00:00:00+00:00,504.4717,510.4527,502.4928,508.9185,16379077
2019-01-18 00:00:00+00:00,526.6613,529.1293,504.8274,510.8528,56181172
2019-01-21 00:00:00+00:00,550.3851,551.3857,528.5734,530.9525,48206814
2019-01-22 00:00:00+00:00,549.2512,554.4985,542.3364,548.2285,36207430
2019-01-23 00:00:00+00:00,545.3158,553.2756,543.4037,548.4286,19313542
2019-01-24 00:00:00+00:00,554.7209,557.2778,542.5588,544.7378,28775487
2019-01-25 00:00:00+00:00,554.0761,562.3917,549.3625,556.055,18703992
2019-01-28 00:00:00+00:00,546.7611,558.5008,543.5816,556.0772,18744303
2019-01-29 00:00:00+00:00,538.3565,547.6949,534.2209,547.4058,20405845
2019-01-30 00:00:00+00:00,531.7085,544.7378,529.6629,540.2909,17164298
2019-01-31 00:00:00+00:00,545.6938,546.8277,534.0653,534.51,22279301
2019-02-01 00:00:00+00:00,555.8326,558.0783,545.6494,548.74,20187323
2019-02-04 00:00:00+00:00,574.0425,576.7328,552.3197,554.5208,25528059
2019-02-05 00:00:00+00:00,574.3314,580.0456,568.5727,574.5315,20479210
2019-02-06 00:00:00+00:00,582.6469,585.9376,575.532,576.4213,20586783
2019-02-07 00:00:00+00:00,573.8201,587.5163,571.9079,582.647,20150710
2019-02-08 00:00:00+00:00,568.1726,578.3114,565.7491,571.3298,14230054
2019-02-11 00:00:00+00:00,557.3,567.4166,556.2995,567.3722,16457901
2019-02-12 00:00:00+00:00,558.7008,565.7935,556.5219,556.5219,13998153
2019-02-14 00:00:00+00:00,544.382,551.8527,541.6249,551.8527,14496604
2019-02-15 00:00:00+00:00,553.3868,555.8103,539.8462,546.8499,20994460
2019-02-18 00:00:00+00:00,542.5588,556.9665,540.2909,555.8548,21106139
2019-02-19 00:00:00+00:00,540.78,551.2746,538.6011,541.6249,13658461
2019-02-20 00:00:00+00:00,548.8955,551.408,542.0696,544.2263,13776558
2019-02-21 00:00:00+00:00,554.4763,559.3234,546.6721,549.6293,23142949
2019-02-22 00:00:00+00:00,548.0062,553.7648,545.1824,553.4535,19152470
2019-02-25 00:00:00+00:00,547.9839,552.7421,542.8034,549.6293,17176522
2019-02-26 00:00:00+00:00,542.6255,549.0957,536.2888,537.8451,22160532
2019-02-27 00:00:00+00:00,544.0707,553.587,537.6228,546.0941,24308835
2019-02-28 00:00:00+00:00,547.4281,551.3413,545.427,548.6288,24688859
2019-03-01 00:00:00+00:00,545.2047,552.4531,543.515,550.074,17329606
2019-03-05 00:00:00+00:00,550.363,551.3191,541.8918,544.0263,15577500
2019-03-06 00:00:00+00:00,562.4361,566.127,549.229,551.319,26332276
