Date,Close,High,Low,Open,Volume,ret_fwd_1,y
2017-06-20 00:00:00+00:00,309.4792,311.6157,308.4055,308.7451,10142474,0.0068327693751308516,1
2017-06-21 00:00:00+00:00,311.5938,312.9085,307.7043,308.4823,19992472,0.007489558521382716,1
2017-06-22 00:00:00+00:00,313.9275,316.7213,312.8428,313.2263,22118609,0.002233636747338069,1
2017-06-23 00:00:00+00:00,314.6287,315.9763,313.4783,314.6615,31143289,0.000905193963551381,1
2017-06-27 00:00:00+00:00,314.9135,316.1953,312.2511,313.785,32591540,-0.026893416763651052,0
2017-06-28 00:00:00+00:00,306.4444,315.5271,305.798,315.5271,15567803,-0.0041475713049413145,0
2017-06-29 00:00:00+00:00,305.1734,308.9642,304.6037,306.773,12898245,-0.009118750192513531,0
2017-06-30 00:00:00+00:00,302.3906,305.1077,301.3059,305.02,7814271,0.0007609363518574754,1
2017-07-03 00:00:00+00:00,302.6207,305.6117,300.4185,304.1874,9195278,0.02961529069227583,1
2017-07-04 00:00:00+00:00,311.5829,312.7114,304.3627,304.5819,18816782,0.014557281545296596,1
2017-07-05 00:00:00+00:00,316.1187,317.1704,312.032,313.2262,27209010,-6.927777445629272e-05,0
2017-07-06 00:00:00+00:00,316.0968,317.7293,315.0998,317.4444,13590313,0.03369031258778961,1
2017-07-07 00:00:00+00:00,326.7462,328.1924,315.538,316.1954,35845310,0.0011400285603933643,1
2017-07-10 00:00:00+00:00,327.1187,328.8826,326.2969,327.6117,3504540,0.0010048340250802727,1
2017-07-11 00:00:00+00:00,327.4474,329.6495,325.8368,328.9045,20995547,0.011208823157551402,1
2017-07-12 00:00:00+00:00,331.1177,334.1635,328.1376,328.5539,17104482,0.015286709227564619,1
2017-07-13 00:00:00+00:00,336.1794,336.82,332.6566,333.2309,23010262,0.007653651591977486,1
2017-07-14 00:00:00+00:00,338.7524,339.2494,334.7327,335.7156,20530867,0.011736300613663432,1
2017-07-17 00:00:00+00:00,342.7281,344.4618,339.4703,339.4703,18749450,-0.020525308546337495,0
2017-07-18 00:00:00+00:00,335.6935,342.7391,333.7278,341.6347,19640167,0.008586106075929512,1
2017-07-19 00:00:00+00:00,338.5758,339.6912,334.0812,334.0812,11790198,-0.0026419490111224534,0
2017-07-20 00:00:00+00:00,337.6813,342.3415,336.5327,340.0776,13626050,0.03669288172013071,1
2017-07-21 00:00:00+00:00,350.0718,351.5516,341.2262,342.3415,97142371,0.019085227659011637,1
2017-07-24 00:00:00+00:00,356.753,358.8844,350.0718,353.3848,43429394,-0.008110092977494264,0
2017-07-25 00:00:00+00:00,353.8597,358.8954,352.8547,358.8402,20063064,0.012857638210850246,1
2017-07-26 00:00:00+00:00,358.4095,359.9887,353.6278,354.3125,21954323,-0.017223594798686914,0
2017-07-27 00:00:00+00:00,352.2364,360.3421,350.8118,359.5691,18409364,-0.00021973878906328664,0
2017-07-28 00:00:00+00:00,352.159,354.699,348.5258,351.4522,14331863,0.013014007877123762,1
2017-07-31 00:00:00+00:00,356.742,357.5371,352.5014,353.8155,16567422,-0.007181941010590409,0
2017-08-01 00:00:00+00:00,354.1799,358.4095,351.5074,358.4095,12311920,0.015964203502231503,1
2017-08-02 00:00:00+00:00,359.8341,361.2697,355.1738,355.5935,20786240,0.012828411759752668,1
2017-08-03 00:00:00+00:00,364.4502,367.719,357.1506,359.3151,19707381,-0.0169383910339465,0
2017-08-04 00:00:00+00:00,358.277,367.2993,356.7199,367.2993,18579866,-0.003575445814272214,0
2017-08-07 00:00:00+00:00,356.996,360.3641,356.1567,360.3641,9537088,-0.008537910788916407,0
2017-08-08 00:00:00+00:00,353.948,358.034,350.4694,357.3604,10961296,-0.0023398917355091178,0
2017-08-09 00:00:00+00:00,353.1198,357.8021,350.0718,353.7161,10436651,-0.009038009196878848,0
2017-08-10 00:00:00+00:00,349.9283,354.8536,348.5147,351.8498,10188164,-0.024047783503077527,0
2017-08-11 00:00:00+00:00,341.5133,348.9675,338.5868,342.5514,16996281,0.01733226787946469,1
2017-08-14 00:00:00+00:00,347.4325,349.9614,344.7711,344.7711,13440617,-0.004418124383873199,0
2017-08-16 00:00:00+00:00,345.8975,348.0841,342.3857,347.2006,13576650,0.0006383393924500669,1
2017-08-17 00:00:00+00:00,346.1183,352.8658,344.8042,346.5379,15828719,0.005296454998190022,1
2017-08-18 00:00:00+00:00,347.9515,348.4816,343.0373,345.4337,7935890,-0.006982294946278486,0
2017-08-21 00:00:00+00:00,345.522,349.8841,344.6055,348.3049,7573558,-0.0027807201856900753,0
2017-08-22 00:00:00+00:00,344.5612,348.9454,343.6778,347.2006,9533641,0.014102284296664895,1
2017-08-23 00:00:00+00:00,349.4203,350.4142,343.0373,345.6215,8320052,-0.008849228278952357,0
2017-08-24 00:00:00+00:00,346.3282,351.8608,345.5441,351.1762,12654347,-0.0009568957999954198,0
2017-08-28 00:00:00+00:00,345.9968,349.3981,344.8152,348.7577,12316426,-0.021958873608079705,0
2017-08-29 00:00:00+00:00,338.3991,346.2067,337.9242,344.9588,15164812,0.020852892339252686,1
2017-08-30 00:00:00+00:00,345.4557,346.4938,340.409,341.8004,10334911,0.019436356094283614,1
2017-08-31 00:00:00+00:00,352.1701,352.8216,347.6423,347.8632,25104625,0.009783624447390568,1
2017-09-01 00:00:00+00:00,355.6156,357.0512,353.164,353.3517,15431918,0.0020184716306034132,1
2017-09-04 00:00:00+00:00,356.3334,361.3691,352.4682,356.8083,21560532,0.011931522557245536,1
2017-09-05 00:00:00+00:00,360.585,361.082,358.034,360.0108,25216776,0.007840315043609773,1
2017-09-06 00:00:00+00:00,363.4121,364.9803,358.4206,359.2157,48745984,-0.005591173216301844,0
2017-09-07 00:00:00+00:00,361.3802,367.7411,360.0108,363.5447,16205339,-0.001466876159789619,0
2017-09-08 00:00:00+00:00,360.8501,363.6551,358.7298,362.2195,13248413,0.0012240539769838659,1
2017-09-11 00:00:00+00:00,361.2918,365.2453,360.6955,362.7937,12690592,0.007152390394689218,1
2017-09-12 00:00:00+00:00,363.8759,364.4281,360.8942,363.4342,6500191,0.030652758261813958,1
2017-09-13 00:00:00+00:00,375.0297,379.8445,363.1029,363.9864,29377106,-0.0060661862247176086,0
2017-09-14 00:00:00+00:00,372.7547,380.5513,371.9376,378.0334,11867640,-0.0024292114894862967,0
2017-09-15 00:00:00+00:00,371.8492,376.7303,368.735,371.9375,28595395,0.00445476284472306,1
2017-09-18 00:00:00+00:00,373.5057,375.9352,372.4235,375.4714,5061995,-0.008219419409128143,0
2017-09-19 00:00:00+00:00,370.4357,374.9193,369.7289,374.8972,7718697,0.010195561604888461,1
2017-09-20 00:00:00+00:00,374.2125,385.4104,373.3069,378.166,24942703,-0.006846644620369408,0
2017-09-21 00:00:00+00:00,371.6504,376.2224,369.3976,374.1462,12950541,-0.028466268299455606,0
2017-09-22 00:00:00+00:00,361.0709,371.0099,359.2156,371.0099,12294087,0.0050771192029045635,1
2017-09-25 00:00:00+00:00,362.9041,365.7312,355.6818,360.0108,14229631,-0.0017649290818153647,0
2017-09-26 00:00:00+00:00,362.2636,365.3336,358.7739,362.9704,10564143,-0.02554576280918094,0
2017-09-27 00:00:00+00:00,353.0093,364.7373,351.397,364.6931,18448855,-0.01589164931348829,0
2017-09-28 00:00:00+00:00,347.3994,354.6658,344.6385,353.2302,29547622,-0.007057007006920684,0
2017-09-29 00:00:00+00:00,344.9478,350.4694,344.1526,349.7405,16666208,0.02234598974105657,1
2017-10-03 00:00:00+00:00,352.656,355.0855,346.9135,351.1762,18345748,0.025677997822240357,1
2017-10-04 00:00:00+00:00,361.7115,364.406,351.4412,353.0315,18907611,0.006472285232844361,1
2017-10-05 00:00:00+00:00,364.0526,365.9521,361.6231,364.4281,10631751,0.015652683156225207,1
2017-10-06 00:00:00+00:00,369.751,370.767,363.368,363.9864,12997688,-0.007645956332775228,0
2017-10-09 00:00:00+00:00,366.9239,370.9657,365.7533,370.6123,8850408,0.015108582460831799,1
2017-10-10 00:00:00+00:00,372.4676,374.2787,367.0785,367.0785,14732024,-0.003617227377629674,0
2017-10-11 00:00:00+00:00,371.1203,379.1819,369.2871,373.3952,15420644,0.03880278173950609,1
2017-10-12 00:00:00+00:00,385.5208,387.3098,371.9817,371.9817,18642942,0.004239459972068877,1
2017-10-13 00:00:00+00:00,387.1552,393.4498,385.7858,388.4141,21509701,0.0003993230621725248,1
2017-10-16 00:00:00+00:00,387.3098,394.0241,380.4629,388.2816,32009221,-0.0027941456684029173,0
2017-10-17 00:00:00+00:00,386.2276,390.4903,383.0692,387.8399,13898844,0.04591955624093158,1
2017-10-18 00:00:00+00:00,403.963,405.4649,386.5146,387.5748,36671941,-0.005029916106178059,0
2017-10-19 00:00:00+00:00,401.9311,407.2319,398.8831,404.5373,8014767,0.03280587145408752,1
2017-10-23 00:00:00+00:00,415.1168,417.3034,401.5777,403.2563,27455320,-0.005852810582467376,0
2017-10-24 00:00:00+00:00,412.6872,418.6285,410.0147,418.6285,13857773,0.006047679695420585,1
2017-10-25 00:00:00+00:00,415.183,417.8334,410.589,415.2714,10011782,0.007979613808850526,1
2017-10-26 00:00:00+00:00,418.496,423.09,411.2516,415.2272,16840049,-0.018524430341030657,0
2017-10-27 00:00:00+00:00,410.7436,422.6041,408.9104,419.6445,11498547,0.01360435074338344,1
2017-10-30 00:00:00+00:00,416.3315,417.6788,411.0749,412.5768,7823263,-0.0017505281248235561,0
2017-10-31 00:00:00+00:00,415.6027,417.7671,411.7817,417.4138,9504986,0.012435434129758916,1
2017-11-01 00:00:00+00:00,420.7709,423.09,417.7671,418.6506,17571371,-0.006246629698013811,0
2017-11-02 00:00:00+00:00,418.1425,422.5157,417.1045,420.8813,10277678,-0.001373216068684628,0
2017-11-03 00:00:00+00:00,417.5683,422.2727,415.2934,422.2727,4798537,-0.013540539356076665,0
2017-11-06 00:00:00+00:00,411.9142,416.3315,410.3682,416.3315,9757496,-0.02766765506020431,0
2017-11-07 00:00:00+00:00,400.5175,413.0185,398.9052,412.2896,20447574,-0.02084478206320575,0
2017-11-08 00:00:00+00:00,392.1688,400.2083,390.5344,398.6622,17752793,0.014305064553835017,1
2017-11-09 00:00:00+00:00,397.7788,401.9311,394.0462,395.2388,15007224,-0.01848967315502991,0
2017-11-10 00:00:00+00:00,390.424,397.9775,388.3699,397.9775,13923102,-0.009730190766961057,0
2017-11-13 00:00:00+00:00,386.6251,393.9799,385.8521,390.932,9088619,0.013081923548160849,1
2017-11-14 00:00:00+00:00,391.6829,395.3492,385.6312,386.5146,12481463,-0.0033833491326784888,0
2017-11-15 00:00:00+00:00,390.3577,393.4056,387.8178,390.7111,15272059,0.022801907071386008,1
2017-11-16 00:00:00+00:00,399.2586,400.2083,391.1528,391.1528,15160866,0.008906257748737306,1
2017-11-17 00:00:00+00:00,402.8145,408.557,401.3126,405.9287,12219276,0.009814691377792912,1
2017-11-20 00:00:00+00:00,406.768,408.314,399.7666,400.2966,9231195,0.012705522558313372,1
2017-11-21 00:00:00+00:00,411.9362,415.0725,408.822,409.3963,13082246,-0.0019299105055587712,0
2017-11-22 00:00:00+00:00,411.1412,414.6308,407.9165,414.1007,11058315,0.017458965435718853,1
2017-11-23 00:00:00+00:00,418.3193,419.6003,409.3301,411.2516,16031638,0.004329467944701596,1
2017-11-24 00:00:00+00:00,420.1304,423.841,418.496,419.6445,13987125,0.0002627755573030899,1
2017-11-27 00:00:00+00:00,420.2408,422.9575,416.9941,418.4297,10237135,-0.008408988370477082,0
2017-11-28 00:00:00+00:00,416.707,420.2408,414.3879,419.5782,10153618,0.002809168072530529,1
2017-11-29 00:00:00+00:00,417.8776,419.6445,415.6689,416.0444,8038351,-0.025845845769191668,0
2017-11-30 00:00:00+00:00,407.0772,415.8677,406.1717,415.8677,20637767,-0.01242467030823634,0
2017-12-01 00:00:00+00:00,402.0194,411.362,400.9593,408.3582,11114967,-0.009339599034275494,0
2017-12-04 00:00:00+00:00,398.2647,403.6538,396.3873,403.5213,10103208,0.013420471359876975,1
2017-12-05 00:00:00+00:00,403.6096,406.7238,395.5481,398.0217,18306627,0.014173349692376037,1
2017-12-06 00:00:00+00:00,409.3301,410.9424,401.4452,401.9753,24078081,0.0052876639172149825,1
2017-12-07 00:00:00+00:00,411.4945,413.4602,407.7177,410.8319,12095301,-0.01132506023774323,0
2017-12-08 00:00:00+00:00,406.8343,413.8799,405.973,412.5106,12224184,-0.0052662717966503415,0
2017-12-11 00:00:00+00:00,404.6918,409.0429,403.5433,407.4747,10792248,-0.0006002098386970532,0
2017-12-12 00:00:00+00:00,404.4489,410.3681,401.0917,404.6035,15782031,-0.0010374610982994456,0
2017-12-13 00:00:00+00:00,404.0293,408.5791,402.2844,405.0232,9147866,0.007489060818113943,1
2017-12-14 00:00:00+00:00,407.0551,408.557,401.4231,405.9508,10983157,-0.0018990058102698326,0
2017-12-15 00:00:00+00:00,406.2821,412.113,405.3766,411.2516,24408414,0.001359154144373997,1
2017-12-18 00:00:00+00:00,406.8343,411.9805,381.0593,402.8367,18581421,0.005374669736548759,1
2017-12-19 00:00:00+00:00,409.0209,409.4847,406.3926,407.9828,8891691,-0.008424019408299078,0
2017-12-20 00:00:00+00:00,405.5753,409.6613,405.0673,408.9988,10443493,-0.005663313323074779,0
2017-12-21 00:00:00+00:00,403.2784,408.1374,401.9753,405.7079,9071450,0.008160367626929739,1
2017-12-22 00:00:00+00:00,406.5693,407.4527,401.6661,404.0293,10658428,0.010212773074602518,1
2017-12-26 00:00:00+00:00,410.7215,414.7413,405.5753,408.5349,11596338,-0.006506842227640904,0
2017-12-27 00:00:00+00:00,408.049,414.1228,405.9508,412.1351,9520350,0.0004871963906295706,1
2017-12-28 00:00:00+00:00,408.2478,412.7534,405.995,408.7116,15511891,-0.0034082241227018886,0
2017-12-29 00:00:00+00:00,406.8564,411.8259,405.73,409.2638,11089700,-0.012268702176001177,0
2018-01-01 00:00:00+00:00,401.8648,407.5852,400.8709,407.5852,9453202,0.0015388259932196308,1
2018-01-02 00:00:00+00:00,402.4832,406.1938,400.385,403.3004,9499419,0.004006129945299529,1
2018-01-03 00:00:00+00:00,404.0956,409.0429,403.3225,408.6012,13507800,0.006012191174563689,1
2018-01-04 00:00:00+00:00,406.5251,407.1877,404.4931,405.5753,9008932,0.003205460130260031,1
2018-01-05 00:00:00+00:00,407.8282,409.4405,406.503,407.1877,7441284,0.005740652559092321,1
2018-01-08 00:00:00+00:00,410.1694,411.2516,407.9386,409.0871,8827020,0.013353994715354166,1
2018-01-09 00:00:00+00:00,415.6468,416.9499,408.1595,409.9926,14294571,0.001487801662372977,1
2018-01-10 00:00:00+00:00,416.2652,418.496,413.2394,416.5523,11727682,-0.004881263194713388,0
2018-01-11 00:00:00+00:00,414.2333,416.3978,413.0185,416.0223,7849171,0.011996621227699482,1
2018-01-12 00:00:00+00:00,419.2027,420.8813,414.4541,416.5524,15071161,0.0001581573782802746,1
2018-01-15 00:00:00+00:00,419.269,423.3992,417.5242,419.6445,11120925,-0.027603757969227375,0
2018-01-16 00:00:00+00:00,407.6956,418.6285,406.3925,418.6285,10825151,0.0016794392679243138,1
2018-01-17 00:00:00+00:00,408.3803,410.3681,400.65,409.0429,13204016,-0.005191729375780258,0
2018-01-18 00:00:00+00:00,406.2601,410.6332,404.2281,410.3682,9381821,0.01261260950804661,1
2018-01-19 00:00:00+00:00,411.3841,412.7535,407.3202,407.7177,9973533,0.04316549910412198,1
2018-01-22 00:00:00+00:00,429.1417,430.3785,415.2271,418.761,45700733,0.012094606513419644,1
2018-01-23 00:00:00+00:00,434.332,437.7333,430.6877,430.6877,22526810,-0.017187773408360384,0
2018-01-24 00:00:00+00:00,426.8668,433.6694,425.2324,433.6694,14289485,-0.0004657190486587517,0
2018-01-25 00:00:00+00:00,426.668,429.3626,422.3611,427.5515,13669901,-0.0014493704707172984,0
2018-01-29 00:00:00+00:00,426.0496,431.7037,423.7526,426.8005,9897064,-0.01461895516390585,0
2018-01-30 00:00:00+00:00,419.8212,426.6238,419.2027,426.6238,9182956,0.011468691909794094,1
2018-01-31 00:00:00+00:00,424.636,426.0496,415.9118,419.6445,12551686,-0.018152488248759015,0
2018-02-01 00:00:00+00:00,416.9278,429.6276,413.7253,425.4974,16524809,-0.04184969196105421,0
2018-02-02 00:00:00+00:00,399.4795,416.972,397.9997,413.0185,28965593,-0.0024326655059896023,0
2018-02-05 00:00:00+00:00,398.5077,403.0796,389.5185,394.9076,19191099,-0.011140060781761501,0
2018-02-06 00:00:00+00:00,394.0683,396.6745,384.7477,387.3981,24062503,0.002578233265654615,1
2018-02-07 00:00:00+00:00,395.0843,399.9433,393.1406,398.6844,15532284,0.01134821100205701,1
2018-02-08 00:00:00+00:00,399.5678,402.2624,394.1787,396.6303,13825894,-0.007406752996612819,0
2018-02-09 00:00:00+00:00,396.6083,398.4414,391.3737,392.6989,11580639,0.019657934541460774,1
2018-02-12 00:00:00+00:00,404.4048,405.5974,398.4635,398.8831,11877059,0.019825185062096077,1
2018-02-14 00:00:00+00:00,412.4222,416.3315,406.8343,407.7177,22247829,0.002141979747938039,1
2018-02-15 00:00:00+00:00,413.3056,417.7671,409.9926,414.1891,13363743,-0.015336835503801662,0
2018-02-16 00:00:00+00:00,406.9668,416.3757,405.5532,415.0505,9628162,0.006186991174710069,1
2018-02-19 00:00:00+00:00,409.4847,411.6933,403.5434,406.8343,8941900,-0.006364584562011722,0
2018-02-20 00:00:00+00:00,406.8785,410.6111,405.8625,410.3682,8458450,0.00895648209477771,1
2018-02-21 00:00:00+00:00,410.5227,411.9142,407.3423,410.8099,11917390,-0.005379970462047507,0
2018-02-22 00:00:00+00:00,408.3141,411.2516,406.3926,407.276,11196908,0.010710137122377165,1
2018-02-23 00:00:00+00:00,412.6872,414.3437,407.6073,408.7779,10610664,0.0047631717194038725,1
2018-02-26 00:00:00+00:00,414.6529,417.3917,413.7253,414.7854,8435611,0.012570754961559497,1
2018-02-27 00:00:00+00:00,419.8654,422.2065,414.4983,414.7854,14021366,0.004260889323102087,1
2018-02-28 00:00:00+00:00,421.6544,422.7808,416.6407,417.8555,56650480,-0.006442954229814756,0
2018-03-01 00:00:00+00:00,418.9377,424.0176,417.8554,419.534,8956590,-0.025622186783380945,0
2018-03-05 00:00:00+00:00,408.2036,419.7107,407.0993,416.5524,12325694,-0.014338188100251876,0
2018-03-06 00:00:00+00:00,402.3507,413.5486,399.8108,410.3682,16019726,-0.023165114413868395,0
2018-03-07 00:00:00+00:00,393.0302,401.644,392.2793,401.644,15853546,0.024388965529875312,1
2018-03-08 00:00:00+00:00,402.6158,403.9631,394.5984,396.5199,13283967,0.0018101624427060122,1
2018-03-09 00:00:00+00:00,403.3446,406.1054,402.4391,404.1397,10638527,0.018836994470732983,1
2018-03-12 00:00:00+00:00,410.9424,412.1792,405.3103,406.3925,8315150,0.001666170246730354,1
2018-03-13 00:00:00+00:00,411.6271,413.4603,406.9889,411.6492,11148731,-0.003004904196055098,0
2018-03-14 00:00:00+00:00,410.3902,411.7154,406.0392,410.2798,14724464,-0.01856745117207958,0
2018-03-15 00:00:00+00:00,402.7703,410.5669,401.9752,408.6012,12711836,-0.012886501313527924,0
2018-03-16 00:00:00+00:00,397.58,401.8427,391.3958,401.5335,30814962,-0.005055083253684754,0
2018-03-19 00:00:00+00:00,395.5702,400.6059,394.0241,397.9997,12630833,-0.006365241871101507,0
2018-03-20 00:00:00+00:00,393.0523,399.3249,391.8376,394.5984,15192983,0.007979345242350715,1
2018-03-21 00:00:00+00:00,396.1886,398.596,394.5984,395.283,14715126,0.01254326853422835,1
2018-03-22 00:00:00+00:00,401.1581,402.8367,395.6806,395.7911,22129723,-0.015691319706619355,0
2018-03-23 00:00:00+00:00,394.8634,397.5579,392.7431,393.4056,23469999,0.008054430975370123,1
2018-03-26 00:00:00+00:00,398.0438,399.4574,394.2449,394.8854,13227705,-0.0014428060429530465,0
2018-03-27 00:00:00+00:00,397.4695,402.3065,396.2327,400.7384,15179544,-0.01900397388982044,0
2018-03-28 00:00:00+00:00,389.916,395.7248,388.7233,395.7027,19160609,0.011611988223104417,1
2018-04-02 00:00:00+00:00,394.4437,397.9776,391.5946,394.4658,12494499,0.007391168879107548,1
2018-04-03 00:00:00+00:00,397.3591,398.3089,391.0424,393.5823,13922126,-0.005169127874509557,0
2018-04-04 00:00:00+00:00,395.3051,402.7704,394.0462,399.6341,14214534,0.014861938285137228,1
2018-04-05 00:00:00+00:00,401.1801,401.9752,399.104,399.8108,8527915,0.0030829046605253267,1
2018-04-06 00:00:00+00:00,402.4169,405.7299,399.7666,401.0917,9664888,0.00548858658769058,1
2018-04-09 00:00:00+00:00,404.6256,405.9508,403.1016,403.1016,7813897,0.0011464919668947463,1
2018-04-10 00:00:00+00:00,405.0895,408.1153,403.8085,405.6858,8455132,0.015048279454293505,1
2018-04-11 00:00:00+00:00,411.1854,412.0247,404.6478,407.1877,13140816,-0.002309906917901362,0
2018-04-12 00:00:00+00:00,410.2356,413.7474,408.2478,410.7436,10822592,0.010929329390233378,1
2018-04-13 00:00:00+00:00,414.7192,415.9781,410.2356,412.0025,12616816,-0.0019174419703742256,0
2018-04-16 00:00:00+00:00,413.924,415.2271,410.1472,412.7755,8934275,0.007683777698321419,1
2018-04-17 00:00:00+00:00,417.1045,418.4077,413.4603,415.2272,9599816,-0.006618964791796686,0
2018-04-18 00:00:00+00:00,414.3437,418.8494,413.0406,417.5463,7360987,0.004584117002382356,1
2018-04-19 00:00:00+00:00,416.2431,417.4358,413.0185,414.8296,9802587,-0.015281694759624879,0
2018-04-20 00:00:00+00:00,409.8822,416.0444,406.9226,414.3437,7326696,0.00872958132848903,1
2018-04-23 00:00:00+00:00,413.4603,417.1487,410.1473,410.8099,7674482,0.036378099662772855,1
2018-04-24 00:00:00+00:00,428.5012,430.997,413.0185,413.3719,19921115,0.0004639426914090454,1
2018-04-25 00:00:00+00:00,428.7,433.6915,425.63,430.0914,14079382,0.004997434103102424,1
2018-04-26 00:00:00+00:00,430.8424,436.4303,425.0557,429.8043,34096999,0.021479315870490057,1
2018-04-27 00:00:00+00:00,440.0966,446.5901,435.3259,437.2254,25518647,-0.03312250083277178,0
2018-04-30 00:00:00+00:00,425.5195,438.4622,424.0617,433.7798,19406069,0.009758189695184416,1
2018-05-02 00:00:00+00:00,429.6718,432.543,426.2925,427.1539,13381914,-0.01141150059184714,0
2018-05-03 00:00:00+00:00,424.7686,431.9688,423.7305,431.9688,8634812,-0.007955625721863624,0
2018-05-04 00:00:00+00:00,421.3893,426.1379,419.6444,425.3207,8302649,0.01787302145545697,1
2018-05-07 00:00:00+00:00,428.9208,429.9147,422.4495,423.5538,7683268,-0.004016359197315623,0
2018-05-08 00:00:00+00:00,427.1981,433.7799,426.3588,431.7921,10792648,0.009926542276288149,1
2018-05-09 00:00:00+00:00,431.4387,434.7959,425.0557,426.668,9831044,0.00455615131419603,1
2018-05-10 00:00:00+00:00,433.4044,434.9283,430.3564,432.8964,8781584,0.00825556916358019,1
2018-05-11 00:00:00+00:00,436.9824,437.8879,431.9025,433.4486,8774740,-0.002678826424130535,0
2018-05-14 00:00:00+00:00,435.8118,438.1751,431.4387,438.1751,5642499,-0.007753805656478383,0
2018-05-15 00:00:00+00:00,432.4326,441.731,431.4166,434.2437,10501479,-0.0232903347249952,0
2018-05-16 00:00:00+00:00,422.3611,430.246,420.7267,430.246,18840763,-0.011295074285960525,0
2018-05-17 00:00:00+00:00,417.5905,424.0618,415.8898,423.7747,10353948,-0.012165027700582367,0
2018-05-18 00:00:00+00:00,412.5105,421.1905,411.6933,417.7008,11440117,-0.0026770227666931302,0
2018-05-21 00:00:00+00:00,411.4062,413.3277,407.3202,411.1412,14491208,-0.004939157455575631,0
2018-05-22 00:00:00+00:00,409.3742,412.5768,408.6012,412.2013,11310073,-0.01564607637706516,0
2018-05-23 00:00:00+00:00,402.9691,409.043,401.5998,409.043,9991028,0.0039462082824712405,1
2018-05-24 00:00:00+00:00,404.5593,406.8342,402.0414,403.7421,11632489,0.0054048936707177374,1
2018-05-25 00:00:00+00:00,406.7459,407.8944,403.941,404.6256,17782410,-0.00043417770160684505,0
2018-05-28 00:00:00+00:00,406.5693,409.4847,405.5533,408.5571,11369679,-0.003205111650092548,0
2018-05-29 00:00:00+00:00,405.2662,409.9264,403.9189,407.0552,17878384,-0.00147162531689052,0
2018-05-30 00:00:00+00:00,404.6698,407.8061,400.4733,404.1176,13105124,0.005730845247161986,1
2018-05-31 00:00:00+00:00,406.9889,407.4086,403.9851,406.8343,37080158,0.009985530317903071,1
2018-06-01 00:00:00+00:00,411.0529,413.3499,405.7079,406.3926,19174278,0.011068648341855768,1
2018-06-04 00:00:00+00:00,415.6027,416.9941,411.0528,412.3118,12250151,0.007227335144839002,1
2018-06-05 00:00:00+00:00,418.6064,421.8532,415.6689,416.4641,17436812,0.007122920242022075,1
2018-06-06 00:00:00+00:00,421.5881,422.2948,416.3977,418.3193,9164022,0.017759751757699054,1
2018-06-07 00:00:00+00:00,429.0754,431.1295,421.6102,421.8089,14999572,0.013383661706077724,1
2018-06-08 00:00:00+00:00,434.818,435.7897,424.3268,426.8668,14289325,-0.001727159409224035,0
2018-06-11 00:00:00+00:00,434.067,441.7089,432.4767,436.0327,15018718,0.014756016928262236,1
2018-06-12 00:00:00+00:00,440.4721,441.731,433.0289,434.3983,16285583,0.005365379555254421,1
2018-06-13 00:00:00+00:00,442.8354,444.3373,437.0929,441.7311,12962502,0.005436331422465313,1
2018-06-14 00:00:00+00:00,445.2428,446.9435,436.1652,440.6046,11997529,0.006200661751296186,1
2018-06-15 00:00:00+00:00,448.0036,452.1117,441.3997,444.3814,24705890,0.0013310160900492432,1
2018-06-18 00:00:00+00:00,448.5999,450.7644,444.8231,445.6183,12363932,-0.019201297191550854,0
2018-06-19 00:00:00+00:00,439.9862,448.2687,438.926,447.8711,13881382,0.02329186688127951,1
2018-06-20 00:00:00+00:00,450.2343,451.8466,439.4561,439.9641,15735681,0.012460401173344609,1
2018-06-21 00:00:00+00:00,455.8444,457.6334,451.1399,452.0896,22988909,-0.018847878793728744,0
2018-06-22 00:00:00+00:00,447.2527,454.6296,445.4636,454.2762,35370008,-0.007950762510768483,0
2018-06-25 00:00:00+00:00,443.6967,449.0196,442.747,446.7668,11369371,-0.025386936616837677,0
2018-06-26 00:00:00+00:00,432.4326,444.3814,430.7982,444.3814,17649122,-0.006786491120234607,0
2018-06-27 00:00:00+00:00,429.4979,438.1915,428.0972,435.1232,19595831,-0.02163898822322532,0
2018-06-28 00:00:00+00:00,420.204,430.6763,418.1362,427.7859,18770484,0.029102055192239906,1
2018-06-29 00:00:00+00:00,432.4328,433.7891,422.005,422.0495,17425606,-0.012185708392147852,0
2018-07-02 00:00:00+00:00,427.1633,432.3883,425.5625,432.3883,14570004,0.011139065551745639,1
2018-07-03 00:00:00+00:00,431.9215,435.101,427.0522,429.12,11084063,0.019355368973297263,1
2018-07-04 00:00:00+00:00,440.2815,441.1264,431.7881,432.1438,10938521,-0.025855958063193622,0
2018-07-05 00:00:00+00:00,428.8976,448.4192,426.274,443.3498,40946479,0.013530269229764802,1
2018-07-06 00:00:00+00:00,434.7007,437.1242,428.8976,429.0087,20039239,0.01999904762058125,1
2018-07-09 00:00:00+00:00,443.3943,444.6839,437.3466,438.9475,11309207,0.028683048022944784,1
2018-07-10 00:00:00+00:00,456.1122,457.3573,444.6838,445.9067,22846197,0.012772076695164116,1
2018-07-11 00:00:00+00:00,461.9377,462.8715,452.6215,455.801,18953870,0.041923185745610304,1
2018-07-12 00:00:00+00:00,481.3036,488.7076,463.6274,464.4056,52736376,0.016122464074650563,1
2018-07-13 00:00:00+00:00,489.0634,493.1544,480.2586,480.481,39301408,-0.021458567539505084,0
